receipt_id,line_no,sku,product_name,category,unit_price,qty,line_total
RCPT-20251221-00088,1,P-0010,"Dell DB16255 16"" WUXGA Copilot+ PC Laptop (Ryzen AI 5)[512GB]",laptops,1259.00,1,1259.00
RCPT-20251221-00088,2,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,2,998.00
RCPT-20251221-00089,1,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,2,358.00
RCPT-20251221-00089,2,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20251221-00089,3,P-0008,"Lenovo IdeaPad 5 14"" 2K OLED 2-in-1 Laptop (Copilot+ PC)[512GB]",laptops,1124.00,1,1124.00
RCPT-20251222-00090,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251222-00091,1,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251222-00091,2,P-0064,Logitech G325 LIGHTSPEED Wireless Gaming Headset (White),gaming_headsets,199.00,1,199.00
RCPT-20251222-00091,3,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20251222-00091,4,P-0070,Seagate Expansion Desktop 26TB Hard Drive,hard_drive,749.00,1,749.00
RCPT-20251222-00092,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251222-00092,2,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,2,158.00
RCPT-20251222-00093,1,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20251222-00093,2,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251222-00094,1,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20251222-00094,2,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20251222-00094,3,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20251222-00094,4,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20251222-00095,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,3,237.00
RCPT-20251222-00096,1,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20251222-00096,2,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,1,179.95
RCPT-20251222-00096,3,P-0067,Epson WorkForce Pro WF-3825 Multifunction Printer,gaming_headsets,169.00,2,338.00
RCPT-20251222-00097,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,3,177.00
RCPT-20251222-00098,1,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,1,339.00
RCPT-20251222-00098,2,P-0011,"Lenovo Ideapad 5 14"" WUXGA OLED 2-in-1 Laptop (Snapdragon X Plus)[1TB]",laptops,1274.00,1,1274.00
RCPT-20251222-00098,3,P-0005,"Asus VivoBook 15.6"" Full HD Thin & Light Laptop (1TB)[Intel Core i5",laptops,959.00,1,959.00
RCPT-20251222-00099,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251222-00100,1,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20251222-00100,2,P-0067,Epson WorkForce Pro WF-3825 Multifunction Printer,gaming_headsets,169.00,1,169.00
RCPT-20251222-00100,3,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251222-00100,4,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,1,149.00
RCPT-20251223-00101,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251223-00102,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251223-00102,2,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20251223-00102,3,P-0075,Samsung Portable T7 Shield SSD 4TB (Black),hard_drive,999.00,1,999.00
RCPT-20251223-00102,4,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20251223-00103,1,P-0021,"HP Victus 15-fa2364TX 15.6"" Full HD Gaming Laptop (Intel Core i7)[GeForce RTX 4050]",laptops,1899.00,1,1899.00
RCPT-20251223-00103,2,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20251223-00103,3,P-0042,"LG UltraGear 34G600A 34"" WQHD",monitors,699.00,1,699.00
RCPT-20251223-00103,4,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20251223-00104,1,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20251223-00104,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251223-00105,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,4,279.80
RCPT-20251223-00106,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251223-00106,2,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251223-00107,1,P-0042,"LG UltraGear 34G600A 34"" WQHD",monitors,699.00,1,699.00
RCPT-20251223-00107,2,P-0046,"LG 31.5"" QHD 100Hz IPS Super Slim Stand Monitor with USB-C",monitors,389.00,1,389.00
RCPT-20251223-00108,1,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,2,438.00
RCPT-20251223-00108,2,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20251223-00109,1,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,1,179.95
RCPT-20251223-00109,2,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20251223-00109,3,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,2,398.00
RCPT-20251223-00109,4,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20251223-00110,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,2,118.00
RCPT-20251223-00111,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,2,118.00
RCPT-20251223-00112,1,P-0002,"HP Laptop 15-fc0433AU 15.6"" FHD Laptop (Ryzen 5)[512GB]",laptops,649.00,1,649.00
RCPT-20251223-00112,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251223-00113,1,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,1,179.95
RCPT-20251223-00113,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251223-00113,3,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251223-00113,4,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20251224-00114,1,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251224-00114,2,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20251224-00114,3,P-0006,"HP OmniBook 5 NG AI PC 14-he0013QU 14"" WUXGA OLED Copilot+ PC Laptop (Snapdragon X1)[512GB/16GB]",laptops,1099.00,1,1099.00
RCPT-20251224-00114,4,P-0053,Apple iPad Air 13-inch M3 128GB Wi-Fi (Space Grey),monitors,1347.00,1,1347.00
RCPT-20251224-00115,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251224-00115,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20251224-00115,3,P-0069,WD My Book 16TB External Hard Drive,hard_drive,679.00,1,679.00
RCPT-20251224-00115,4,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20251224-00116,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,3,237.00
RCPT-20251224-00117,1,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20251224-00117,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251224-00117,3,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20251224-00118,1,P-0011,"Lenovo Ideapad 5 14"" WUXGA OLED 2-in-1 Laptop (Snapdragon X Plus)[1TB]",laptops,1274.00,1,1274.00
RCPT-20251224-00118,2,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20251224-00118,3,P-0042,"LG UltraGear 34G600A 34"" WQHD",monitors,699.00,1,699.00
RCPT-20251224-00119,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251224-00119,2,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251224-00120,1,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,2,378.00
RCPT-20251224-00120,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251225-00121,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251225-00122,1,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,2,678.00
RCPT-20251225-00122,2,P-0008,"Lenovo IdeaPad 5 14"" 2K OLED 2-in-1 Laptop (Copilot+ PC)[512GB]",laptops,1124.00,1,1124.00
RCPT-20251225-00123,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251225-00124,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,4,316.00
RCPT-20251225-00124,2,P-0015,"Dell DB16255 16"" WUXGA Copilot+ PC Laptop (Ryzen AI 7)[1TB]",laptops,1399.00,1,1399.00
RCPT-20251225-00124,3,P-0008,"Lenovo IdeaPad 5 14"" 2K OLED 2-in-1 Laptop (Copilot+ PC)[512GB]",laptops,1124.00,2,2248.00
RCPT-20251225-00125,1,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20251225-00125,2,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20251225-00126,1,P-0059,TP-Link AX3000 Mesh Wi-Fi 6 Range Extender,wi_fi_routers,149.00,1,149.00
RCPT-20251225-00126,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251225-00126,3,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20251225-00126,4,P-0024,"Apple iMac with Retina 4.5K Display 24-inch, M4 Chip 10-core 512GB/24GB (Silver)[2024]",laptops,2887.00,1,2887.00
RCPT-20251225-00127,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251225-00127,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,2,118.00
RCPT-20251225-00128,1,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20251225-00128,2,P-0059,TP-Link AX3000 Mesh Wi-Fi 6 Range Extender,wi_fi_routers,149.00,1,149.00
RCPT-20251225-00128,3,P-0035,"Thule Gauntlet Macbook Pro Attache 14"" (Black)",bags,179.95,1,179.95
RCPT-20251225-00128,4,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251225-00129,1,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20251225-00130,1,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20251225-00130,2,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20251225-00131,1,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20251225-00131,2,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251225-00131,3,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20251225-00131,4,P-0064,Logitech G325 LIGHTSPEED Wireless Gaming Headset (White),gaming_headsets,199.00,1,199.00
RCPT-20251225-00132,1,P-0002,"HP Laptop 15-fc0433AU 15.6"" FHD Laptop (Ryzen 5)[512GB]",laptops,649.00,1,649.00
RCPT-20251225-00132,2,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20251225-00133,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251225-00134,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251225-00134,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251225-00135,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251225-00135,2,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251226-00136,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251226-00136,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,4,236.00
RCPT-20251226-00137,1,P-0076,SanDisk® Creator Phone SSD with Magsafe 2TB,hard_drive,399.00,1,399.00
RCPT-20251226-00137,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251226-00137,3,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20251226-00138,1,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251226-00138,2,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20251226-00139,1,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20251226-00139,2,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,2,898.00
RCPT-20251226-00140,1,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,1,339.00
RCPT-20251226-00140,2,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,1,189.00
RCPT-20251226-00140,3,P-0027,"MSI Prestige A16 AI+ 16"" UHD+ OLED Laptop (Ryzen 9) [1TB]",laptops,3099.00,1,3099.00
RCPT-20251226-00140,4,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251226-00141,1,P-0056,Netgear Nighthawk® Wi-Fi 6 AX1800 Router RAX9,wi_fi_routers,149.00,2,298.00
RCPT-20251226-00141,2,P-0067,Epson WorkForce Pro WF-3825 Multifunction Printer,gaming_headsets,169.00,1,169.00
RCPT-20251226-00141,3,P-0003,"Lenovo IdeaPad S3i 15.6"" FHD Laptop (Intel Core i3)[512GB]",laptops,699.00,1,699.00
RCPT-20251226-00141,4,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20251226-00142,1,P-0018,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 7) [1TB]",laptops,1499.00,1,1499.00
RCPT-20251226-00142,2,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20251226-00143,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251227-00144,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251227-00144,2,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,2,158.00
RCPT-20251227-00145,1,P-0065,HyperX Cloud Flight 2 Wire,gaming_headsets,219.00,1,219.00
RCPT-20251227-00145,2,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,1,339.00
RCPT-20251227-00145,3,P-0002,"HP Laptop 15-fc0433AU 15.6"" FHD Laptop (Ryzen 5)[512GB]",laptops,649.00,1,649.00
RCPT-20251227-00145,4,P-0014,"Microsoft Surface Pro Copilot+ PC 12"" Snapdragon X Plus 8 core/16GB/512GB (Violet)",laptops,1399.00,1,1399.00
RCPT-20251227-00146,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,3,209.85
RCPT-20251227-00146,2,P-0011,"Lenovo Ideapad 5 14"" WUXGA OLED 2-in-1 Laptop (Snapdragon X Plus)[1TB]",laptops,1274.00,1,1274.00
RCPT-20251227-00146,3,P-0063,Corsair VOID Wireless V2 Gaming Headset (Pink),gaming_headsets,199.00,1,199.00
RCPT-20251227-00146,4,P-0017,"MSI Modern 15 H AI 15.6"" FHD 60Hz Laptop (Intel Core Ultra 9) [1TB]",laptops,1499.00,1,1499.00
RCPT-20251227-00147,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,4,236.00
RCPT-20251227-00147,2,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,1,449.00
RCPT-20251227-00147,3,P-0039,"LG UltraGear 27G411A 27"" FHD 144Hz Gaming Monitor",monitors,229.00,1,229.00
RCPT-20251227-00148,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251227-00148,2,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251227-00149,1,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20251227-00149,2,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,2,998.00
RCPT-20251227-00150,1,P-0069,WD My Book 16TB External Hard Drive,hard_drive,679.00,1,679.00
RCPT-20251227-00150,2,P-0040,"AOC C27G4Z 27"" FHD 280Hz Curved Gaming Monitor",monitors,339.00,1,339.00
RCPT-20251227-00150,3,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251227-00150,4,P-0006,"HP OmniBook 5 NG AI PC 14-he0013QU 14"" WUXGA OLED Copilot+ PC Laptop (Snapdragon X1)[512GB/16GB]",laptops,1099.00,1,1099.00
RCPT-20251227-00151,1,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20251227-00151,2,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251227-00151,3,P-0049,"Lenovo Tab 10"" WUXGA 128GB Tablet with Clear Case",monitors,299.00,1,299.00
RCPT-20251227-00152,1,P-0064,Logitech G325 LIGHTSPEED Wireless Gaming Headset (White),gaming_headsets,199.00,1,199.00
RCPT-20251227-00152,2,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20251227-00153,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,2,158.00
RCPT-20251227-00154,1,P-0050,Apple iPad 11-inch A16 128GB Wi-Fi (Blue),monitors,499.00,1,499.00
RCPT-20251227-00154,2,P-0072,Sandisk E30 Portable SSD Drive (1TB),hard_drive,169.00,1,169.00
RCPT-20251227-00154,3,P-0047,"AOC 16T20 15.6"" FHD USB-C Portable Monitor",monitors,179.00,1,179.00
RCPT-20251227-00154,4,P-0073,Samsung T7 Portable SSD Drive [1TB](Titan Gray),hard_drive,329.00,1,329.00
RCPT-20251227-00155,1,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20251227-00155,2,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251227-00156,1,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20251227-00157,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251227-00157,2,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,3,177.00
RCPT-20251227-00158,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251227-00159,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,3,237.00
RCPT-20251228-00160,1,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20251228-00160,2,P-0059,TP-Link AX3000 Mesh Wi-Fi 6 Range Extender,wi_fi_routers,149.00,1,149.00
RCPT-20251228-00160,3,P-0066,AceZone A-Blaze Hybrid ANC Bluetooth Wireless PC Gaming Headset Black,gaming_headsets,356.15,1,356.15
RCPT-20251228-00161,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251228-00161,2,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,1,79.00
RCPT-20251228-00162,1,P-0038,"Blaupunkt BP27GM240 27"" FHD 240Hz Curved Gaming Monitor",monitors,399.00,1,399.00
RCPT-20251228-00162,2,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20251228-00162,3,P-0052,"Samsung Galaxy Tab A11+ 11"" 5G 128GB (Grey)",monitors,529.00,1,529.00
RCPT-20251228-00163,1,P-0037,"Lenovo Legion GB800 17"" Laptop Backpack (Black)",bags,199.00,1,199.00
RCPT-20251228-00163,2,P-0068,Canon TS7760 Pixma Home Printer,gaming_headsets,139.00,1,139.00
RCPT-20251228-00163,3,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,2,898.00
RCPT-20251228-00164,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,3,177.00
RCPT-20251228-00165,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251228-00165,2,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,1,69.95
RCPT-20251228-00166,1,P-0007,"Dell Inspiron 14 7440 14"" WQXGA 2-in-1 Laptop (Intel Core i5)[512GB/16GB]",laptops,1199.00,1,1199.00
RCPT-20251228-00166,2,P-0041,"LG UltraGear 24G411A 24"" FHD 144Hz Gaming Monitor",monitors,189.00,1,189.00
RCPT-20251228-00166,3,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20251228-00167,1,P-0055,ASUS RT-AX54HP V2 AX1800 Wi-Fi 6 Router,wi_fi_routers,179.00,1,179.00
RCPT-20251228-00167,2,P-0001,"Dell 15 DC15255 15.6"" FHD 120Hz Laptop (Ryzen 3)[512GB]",laptops,629.00,1,629.00
RCPT-20251228-00167,3,P-0074,Samsung Portable SSD T7 Shield 1TB (Black),hard_drive,369.00,1,369.00
RCPT-20251228-00167,4,P-0043,"Lenovo Legion R34w-30 34"" WQHD 180Hz Curved Gaming Monitor",monitors,499.00,1,499.00
RCPT-20251228-00168,1,P-0036,"STM Tower View Folio 18"" Laptop Brief (Black)",bags,69.95,3,209.85
RCPT-20251228-00169,1,P-0058,ASUS DSL-AX82U AX5400 Wi-Fi 6 Modem Router,wi_fi_routers,449.00,2,898.00
RCPT-20251228-00169,2,P-0069,WD My Book 16TB External Hard Drive,hard_drive,679.00,1,679.00
RCPT-20251228-00170,1,P-0075,Samsung Portable T7 Shield SSD 4TB (Black),hard_drive,999.00,1,999.00
RCPT-20251228-00170,2,P-0048,"Samsung Galaxy Tab A11+ 11"" Wi-Fi 128GB (Grey)",monitors,379.00,1,379.00
RCPT-20251228-00171,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,4,236.00
RCPT-20251229-00172,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,3,177.00
RCPT-20251229-00173,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
RCPT-20251229-00174,1,P-0042,"LG UltraGear 34G600A 34"" WQHD",monitors,699.00,1,699.00
RCPT-20251229-00174,2,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20251229-00175,1,P-0034,"Generation Earth 14.1"" Recycled Berlin Laptop Backpack (Black)",bags,79.00,3,237.00
RCPT-20251229-00176,1,P-0071,Seagate Expansion Desktop 16TB Hard Drive,hard_drive,499.00,1,499.00
RCPT-20251229-00177,1,P-0016,"Lenovo Yoga Slim 7i Aura Edition 14"" 2.8K OLED Laptop (Intel Core Ultra 5)[1TB]",laptops,1499.00,1,1499.00
RCPT-20251229-00178,1,P-0062,RIG R5 SPEAR PRO HS Gaming Headset (Black),gaming_headsets,179.00,1,179.00
RCPT-20251229-00178,2,P-0057,Starlink Standard Kit (Latest Generation),wi_fi_routers,549.00,1,549.00
RCPT-20251230-00179,1,P-0051,"Samsung Galaxy Tab S10 FE+ 13.1"" Wi-Fi 128GB (Grey)",monitors,1099.00,1,1099.00
RCPT-20251230-00180,1,P-0060,TP-Link AC750 Wi-Fi Range Extender,wi_fi_routers,59.00,1,59.00
